customer_id,bill_id,amount_billed,date_due,date_paid
customer_722,bill_2021-07-01,31226,2021-07-10,2021-07-31
customer_722,bill_2021-05-01,15368,2021-05-10,2021-06-02
customer_722,bill_2021-04-01,3000,2021-04-10,2021-04-26
customer_722,bill_2021-06-01,2099,2021-06-10,2021-06-19
customer_722,bill_2021-03-01,13797,2021-03-10,2021-03-29
customer_722,bill_2020-04-01,3777,2020-04-10,2020-04-10
customer_723,bill_2021-08-01,3280,2021-08-10,2021-08-13
customer_723,bill_2021-06-01,9133,2021-06-10,2021-06-22
customer_723,bill_2021-05-01,5993,2021-05-10,2021-05-18
customer_723,bill_2021-04-01,2519,2021-04-10,2021-04-16
customer_723,bill_2020-10-01,2915,2020-10-10,2020-10-22
customer_723,bill_2021-03-01,3041,2021-03-10,2021-03-12
customer_723,bill_2020-09-01,0,2020-09-10,2020-08-31
customer_723,bill_2020-05-01,2000,2020-05-10,2020-05-13
customer_724,bill_2021-11-01,1600,2021-11-10,2021-11-15
customer_724,bill_2021-10-01,6000,2021-10-10,2021-10-23
customer_724,bill_2021-08-01,9650,2021-08-10,2021-08-25
customer_724,bill_2021-07-01,22364,2021-07-10,2021-07-15
customer_725,bill_2021-11-01,3760,2021-11-10,
customer_727,bill_2021-10-01,6978,2021-10-10,2021-10-12
customer_727,bill_2021-07-01,9900,2021-07-10,2021-08-24
customer_727,bill_2021-05-01,12300,2021-05-10,2021-05-10
customer_729,bill_2021-06-01,2449,2021-06-10,2021-08-11
customer_731,bill_2021-08-01,13684,2021-08-10,2021-09-12
customer_732,bill_2021-05-01,0,2021-05-10,2021-04-30
customer_734,bill_2021-11-01,67400,2021-11-10,2021-11-17
customer_734,bill_2021-08-01,4500,2021-08-10,2021-08-31
customer_734,bill_2021-05-01,1000,2021-05-10,2021-05-15
customer_734,bill_2020-09-01,4070,2020-09-10,2020-09-10
customer_734,bill_2020-07-01,1000,2020-07-10,2020-07-17
customer_734,bill_2020-05-01,1780,2020-05-10,2020-05-10
customer_734,bill_2020-04-01,3006,2020-04-10,2020-04-15
customer_734,bill_2020-03-01,3945,2020-03-10,2020-03-10
customer_735,bill_2021-11-01,1220,2021-11-10,2022-02-25
customer_735,bill_2020-05-01,0,2020-05-10,2020-04-30
customer_737,bill_2021-11-01,2000,2021-11-10,
customer_739,bill_2020-10-01,2700,2020-10-10,2020-12-14
customer_744,bill_2021-11-01,38384,2021-11-10,2021-11-30
customer_744,bill_2021-10-01,1599,2021-10-10,2021-10-02
customer_744,bill_2021-09-01,27667,2021-09-10,2021-09-10
customer_744,bill_2021-08-01,15430,2021-08-10,2021-08-01
customer_745,bill_2021-10-01,20729,2021-10-10,2021-10-03
customer_745,bill_2021-11-01,7149,2021-11-10,2021-11-10
customer_745,bill_2021-06-01,5299,2021-06-10,2021-06-05
customer_747,bill_2021-11-01,6970,2021-11-10,2021-11-11
customer_748,bill_2021-10-01,3752,2021-10-10,2021-10-27
customer_748,bill_2021-07-01,6016,2021-07-10,2021-07-20
customer_752,bill_2021-11-01,54481,2021-11-10,2021-11-26
customer_752,bill_2021-10-01,10856,2021-10-10,2021-10-10
customer_752,bill_2021-09-01,42072,2021-09-10,2021-09-27
customer_752,bill_2021-08-01,50326,2021-08-10,2021-08-26
customer_752,bill_2021-07-01,17600,2021-07-10,2021-07-26
customer_752,bill_2021-05-01,14120,2021-05-10,2021-05-10
customer_752,bill_2021-04-01,14235,2021-04-10,2021-04-17
customer_752,bill_2021-03-01,37840,2021-03-10,2021-03-26
customer_752,bill_2021-02-01,25000,2021-02-10,2021-02-26
customer_752,bill_2021-01-01,58517,2021-01-10,2021-01-26
customer_752,bill_2020-12-01,39080,2020-12-10,2020-12-10
customer_752,bill_2020-11-01,22263,2020-11-10,2020-11-14
customer_752,bill_2020-10-01,16430,2020-10-10,2020-10-11
customer_752,bill_2020-09-01,13524,2020-09-10,2020-09-11
customer_752,bill_2020-08-01,46200,2020-08-10,2020-08-13
customer_752,bill_2020-06-01,23288,2020-06-10,2020-06-15
customer_752,bill_2020-05-01,8059,2020-05-10,2020-05-16
customer_752,bill_2020-04-01,6300,2020-04-10,2020-04-16
customer_752,bill_2020-03-01,21750,2020-03-10,2020-03-15
customer_752,bill_2020-02-01,14950,2020-02-10,2020-02-17
customer_753,bill_2021-11-01,10225,2021-11-10,
customer_758,bill_2021-11-01,29800,2021-11-10,
customer_760,bill_2021-11-01,1270,2021-11-10,2021-11-29
customer_760,bill_2021-10-01,13108,2021-10-10,2021-11-29
customer_760,bill_2021-06-01,1000,2021-06-10,2021-08-25
customer_760,bill_2021-07-01,2310,2021-07-10,2021-08-25
customer_760,bill_2020-07-01,300,2020-07-10,2020-09-01
customer_760,bill_2021-04-01,5207,2021-04-10,2021-04-15
customer_760,bill_2020-04-01,2000,2020-04-10,2020-05-27
customer_760,bill_2020-03-01,275,2020-03-10,2020-04-27
customer_760,bill_2021-03-01,5480,2021-03-10,2021-04-15
customer_765,bill_2021-09-01,2112,2021-09-10,2021-09-16
customer_765,bill_2021-10-01,6160,2021-10-10,2021-10-15
customer_766,bill_2021-10-01,13456,2021-10-10,2021-10-10
customer_766,bill_2021-09-01,10425,2021-09-10,2021-09-10
customer_766,bill_2021-08-01,9175,2021-08-10,2021-08-10
customer_768,bill_2021-08-01,5000,2021-08-10,2021-08-18
customer_770,bill_2021-11-01,1430,2021-11-10,2021-11-10
customer_770,bill_2021-09-01,1588,2021-09-10,2021-09-10
customer_770,bill_2021-10-01,440,2021-10-10,2021-10-10
customer_770,bill_2021-08-01,6005,2021-08-10,2021-08-10
customer_770,bill_2021-07-01,4262,2021-07-10,2021-07-10
customer_771,bill_2021-09-01,4030,2021-09-10,2021-10-26
customer_771,bill_2020-11-01,1584,2020-11-10,2020-11-27
customer_773,bill_2021-11-01,3500,2021-11-10,2021-11-30
customer_773,bill_2021-10-01,3500,2021-10-10,2021-10-30
customer_773,bill_2021-08-01,2000,2021-08-10,2021-08-11
customer_773,bill_2021-09-01,4500,2021-09-10,2021-09-30
customer_773,bill_2021-07-01,2000,2021-07-10,2021-07-30
customer_773,bill_2021-06-01,3000,2021-06-10,2021-06-28
customer_773,bill_2021-05-01,3500,2021-05-10,2021-05-30
customer_773,bill_2020-07-01,2500,2020-07-10,2020-07-31
customer_773,bill_2021-03-01,2500,2021-03-10,2021-03-18
customer_773,bill_2021-04-01,4500,2021-04-10,2021-04-26
customer_773,bill_2020-12-01,5500,2020-12-10,2020-12-25
customer_773,bill_2020-11-01,6500,2020-11-10,2020-11-12
customer_773,bill_2021-02-01,4000,2021-02-10,2021-02-09
customer_773,bill_2020-10-01,2500,2020-10-10,2020-10-11
customer_773,bill_2020-06-01,2000,2020-06-10,2020-07-09
customer_773,bill_2020-04-01,7000,2020-04-10,2020-05-02
customer_773,bill_2020-03-01,6500,2020-03-10,2020-03-07
customer_773,bill_2020-02-01,7000,2020-02-10,2020-02-11
customer_774,bill_2021-11-01,4430,2021-11-10,2021-11-15
customer_774,bill_2021-09-01,4792,2021-09-10,2021-09-14
customer_774,bill_2021-07-01,4658,2021-07-10,2021-07-10
customer_774,bill_2021-10-01,5400,2021-10-10,2021-10-15
customer_774,bill_2021-05-01,1497,2021-05-10,2021-05-11
customer_775,bill_2021-09-01,2654,2021-09-10,2021-10-20
customer_775,bill_2021-06-01,0,2021-06-10,2021-05-31
customer_775,bill_2021-04-01,4534,2021-04-10,2021-05-18
customer_775,bill_2020-05-01,0,2020-05-10,2020-04-30
customer_775,bill_2021-01-01,1527,2021-01-10,2021-02-09
customer_777,bill_2021-11-01,3190,2021-11-10,2021-11-12
customer_777,bill_2021-10-01,3190,2021-10-10,2021-10-11
customer_777,bill_2021-09-01,3190,2021-09-10,2021-09-03
customer_777,bill_2021-08-01,3190,2021-08-10,2021-08-10
customer_777,bill_2021-06-01,1078,2021-06-10,2021-06-10
customer_777,bill_2021-07-01,3190,2021-07-10,2021-07-11
customer_778,bill_2021-11-01,4680,2021-11-10,2021-11-26
customer_779,bill_2021-11-01,11080,2021-11-10,2021-11-12
customer_779,bill_2021-10-01,5190,2021-10-10,2021-10-07
customer_779,bill_2021-09-01,19930,2021-09-10,2021-09-09
customer_779,bill_2021-08-01,3650,2021-08-10,2021-08-05
customer_779,bill_2021-06-01,10292,2021-06-10,2021-06-08
customer_782,bill_2021-10-01,16644,2021-10-10,2021-10-12
customer_782,bill_2021-11-01,16336,2021-11-10,2021-11-12
customer_782,bill_2021-09-01,9625,2021-09-10,2021-09-10
customer_782,bill_2021-08-01,14381,2021-08-10,2021-08-12
customer_782,bill_2021-07-01,17085,2021-07-10,2021-07-14
customer_782,bill_2021-06-01,8872,2021-06-10,2021-06-11
customer_782,bill_2021-05-01,4639,2021-05-10,2021-05-10
customer_782,bill_2021-03-01,1905,2021-03-10,2021-03-03
customer_782,bill_2021-04-01,11767,2021-04-10,2021-04-23
customer_782,bill_2021-02-01,4485,2021-02-10,2021-02-10
customer_782,bill_2020-12-01,10668,2020-12-10,2020-12-02
customer_782,bill_2020-11-01,7205,2020-11-10,2020-11-10
customer_782,bill_2020-09-01,3585,2020-09-10,2020-09-08
customer_783,bill_2021-10-01,3000,2021-10-10,2021-10-29
customer_783,bill_2021-08-01,2000,2021-08-10,2021-09-22
customer_783,bill_2020-07-01,2000,2020-07-10,2020-07-10
customer_783,bill_2020-11-01,500,2020-11-10,2020-11-10
customer_783,bill_2020-08-01,2000,2020-08-10,2020-08-10
customer_783,bill_2020-06-01,2000,2020-06-10,2020-06-10
customer_783,bill_2020-05-01,2000,2020-05-10,2020-05-10
customer_783,bill_2021-03-01,2000,2021-03-10,2021-04-18
customer_785,bill_2021-11-01,22700,2021-11-10,2022-01-31
customer_785,bill_2021-10-01,3000,2021-10-10,2021-10-14
customer_785,bill_2021-09-01,5120,2021-09-10,2021-09-10
customer_786,bill_2021-11-01,2912,2021-11-10,2021-11-19
customer_786,bill_2021-08-01,27639,2021-08-10,2021-09-10
customer_786,bill_2021-09-01,35943,2021-09-10,2021-10-20
customer_786,bill_2021-07-01,16354,2021-07-10,2021-07-12
customer_786,bill_2021-06-01,13269,2021-06-10,2021-06-18
customer_786,bill_2021-05-01,10482,2021-05-10,2021-05-25
customer_786,bill_2021-04-01,33975,2021-04-10,2021-04-20
customer_786,bill_2020-07-01,4225,2020-07-10,2020-07-28
customer_786,bill_2021-03-01,20530,2021-03-10,2021-03-19
customer_786,bill_2021-01-01,4323,2021-01-10,2021-01-26
customer_786,bill_2020-12-01,20310,2020-12-10,2020-12-24
customer_786,bill_2020-11-01,3474,2020-11-10,2020-11-24
customer_786,bill_2020-08-01,1579,2020-08-10,2020-09-18
customer_786,bill_2020-06-01,1627,2020-06-10,2020-06-25
customer_786,bill_2020-05-01,2630,2020-05-10,2020-05-16
customer_786,bill_2020-04-01,3838,2020-04-10,2020-04-28
customer_786,bill_2020-03-01,12765,2020-03-10,2020-04-10
customer_786,bill_2020-02-01,1762,2020-02-10,2020-02-15
customer_787,bill_2021-10-01,18818,2021-10-10,2021-10-03
customer_787,bill_2021-11-01,5098,2021-11-10,2021-11-14
customer_787,bill_2021-08-01,830,2021-08-10,2021-09-11
customer_787,bill_2021-07-01,10856,2021-07-10,2021-07-27
customer_787,bill_2021-06-01,10130,2021-06-10,2021-06-15
customer_787,bill_2021-05-01,2761,2021-05-10,2021-05-16
customer_787,bill_2021-02-01,12153,2021-02-10,2021-02-26
customer_787,bill_2021-01-01,5633,2021-01-10,2021-02-24
customer_787,bill_2021-04-01,14155,2021-04-10,2021-04-11
customer_789,bill_2021-07-01,27296,2021-07-10,2021-07-10
customer_791,bill_2021-11-01,4036,2021-11-10,2021-11-16
customer_791,bill_2021-09-01,2719,2021-09-10,2021-09-19
customer_791,bill_2020-12-01,3844,2020-12-10,2020-12-11
customer_791,bill_2021-07-01,32758,2021-07-10,2021-07-16
customer_796,bill_2021-10-01,5669,2021-10-10,2021-10-15
customer_796,bill_2021-09-01,2400,2021-09-10,2021-09-12
customer_796,bill_2021-02-01,2940,2021-02-10,2021-02-10
customer_797,bill_2021-11-01,3052,2021-11-10,2021-11-30
customer_797,bill_2021-06-01,4103,2021-06-10,2021-06-11
customer_797,bill_2021-04-01,7207,2021-04-10,2021-04-10
customer_797,bill_2021-05-01,2442,2021-05-10,2021-05-10
customer_797,bill_2021-01-01,2784,2021-01-10,2021-01-11
customer_797,bill_2020-11-01,3652,2020-11-10,2020-11-01
customer_798,bill_2021-11-01,48780,2021-11-10,2021-11-02
customer_798,bill_2021-10-01,7000,2021-10-10,2021-10-25
customer_798,bill_2021-09-01,13560,2021-09-10,2021-09-27
customer_798,bill_2021-08-01,4056,2021-08-10,2021-08-25
customer_798,bill_2021-06-01,1000,2021-06-10,2021-06-25
customer_798,bill_2021-05-01,1000,2021-05-10,2021-05-10
customer_798,bill_2020-07-01,2000,2020-07-10,2020-07-10
customer_798,bill_2021-03-01,2000,2021-03-10,2021-03-10
customer_798,bill_2021-01-01,4000,2021-01-10,2021-01-10
customer_798,bill_2020-06-01,6000,2020-06-10,2020-06-05
customer_798,bill_2020-05-01,2000,2020-05-10,2020-05-10
customer_798,bill_2021-04-01,4500,2021-04-10,2021-04-10
customer_804,bill_2021-11-01,760,2021-11-10,2021-11-10
customer_804,bill_2021-10-01,8834,2021-10-10,2021-10-10
customer_804,bill_2021-07-01,18336,2021-07-10,2021-07-22
customer_804,bill_2021-06-01,2900,2021-06-10,2021-06-10
customer_804,bill_2021-04-01,5278,2021-04-10,2021-04-10
customer_804,bill_2021-02-01,5298,2021-02-10,2021-02-02
customer_805,bill_2021-11-01,1641,2021-11-10,2021-11-20
customer_805,bill_2021-10-01,5270,2021-10-10,2021-10-21
customer_805,bill_2021-09-01,2094,2021-09-10,2021-09-21
customer_805,bill_2021-08-01,7390,2021-08-10,2021-08-21
customer_805,bill_2021-07-01,832,2021-07-10,2021-07-15
customer_805,bill_2021-06-01,5051,2021-06-10,2021-06-14
customer_805,bill_2021-03-01,2817,2021-03-10,2021-03-16
customer_809,bill_2021-11-01,2709,2021-11-10,2021-11-24
customer_810,bill_2021-10-01,8919,2021-10-10,2021-10-10
customer_811,bill_2021-07-01,3597,2021-07-10,2021-07-13
customer_811,bill_2021-01-01,4130,2021-01-10,2021-01-07
customer_811,bill_2020-11-01,10619,2020-11-10,2020-11-06
customer_814,bill_2021-06-01,6150,2021-06-10,2021-06-19
customer_814,bill_2020-12-01,766,2020-12-10,2020-12-11
customer_817,bill_2021-11-01,5903,2021-11-10,2021-11-10
customer_817,bill_2021-10-01,12618,2021-10-10,2021-10-09
customer_817,bill_2021-09-01,1880,2021-09-10,2021-09-08
customer_818,bill_2021-11-01,5000,2021-11-10,2021-11-13
customer_818,bill_2021-08-01,5200,2021-08-10,2021-08-15
customer_819,bill_2021-11-01,7600,2021-11-10,2021-12-16
customer_819,bill_2021-10-01,1000,2021-10-10,2021-10-28
customer_819,bill_2021-09-01,3000,2021-09-10,2021-10-25
customer_819,bill_2021-07-01,2000,2021-07-10,2021-07-28
customer_819,bill_2021-06-01,2000,2021-06-10,2021-06-20
customer_819,bill_2021-08-01,2000,2021-08-10,2021-08-16
customer_819,bill_2021-05-01,1000,2021-05-10,2021-05-30
customer_819,bill_2020-07-01,1000,2020-07-10,2020-08-06
customer_819,bill_2021-01-01,2000,2021-01-10,2021-03-14
customer_819,bill_2021-04-01,2500,2021-04-10,2021-04-17
customer_819,bill_2020-11-01,6000,2020-11-10,2020-12-27
customer_819,bill_2020-10-01,2000,2020-10-10,2020-10-16
customer_819,bill_2020-09-01,1000,2020-09-10,2020-09-28
customer_819,bill_2020-05-01,500,2020-05-10,2020-06-10
customer_819,bill_2020-04-01,2000,2020-04-10,2020-05-25
customer_819,bill_2020-03-01,1000,2020-03-10,2020-03-03
customer_819,bill_2020-02-01,1000,2020-02-10,2020-03-03
customer_822,bill_2021-06-01,9847,2021-06-10,2021-06-11
customer_822,bill_2021-05-01,4650,2021-05-10,2021-05-21
customer_822,bill_2021-02-01,10153,2021-02-10,2021-02-24
customer_822,bill_2021-01-01,9620,2021-01-10,2021-01-12
customer_822,bill_2020-12-01,9920,2020-12-10,2020-12-14
customer_822,bill_2020-11-01,8991,2020-11-10,2020-11-11
customer_824,bill_2021-11-01,5715,2021-11-10,2022-02-24
customer_827,bill_2021-07-01,9215,2021-07-10,2021-07-11
customer_827,bill_2021-06-01,5755,2021-06-10,2021-06-02
customer_828,bill_2021-10-01,3000,2021-10-10,2021-11-12
customer_831,bill_2021-10-01,4652,2021-10-10,2021-10-25
customer_831,bill_2021-09-01,10081,2021-09-10,2021-09-23
customer_831,bill_2021-08-01,2557,2021-08-10,2021-08-20
customer_831,bill_2021-07-01,2469,2021-07-10,2021-07-17
customer_831,bill_2021-06-01,5334,2021-06-10,2021-06-12
customer_831,bill_2021-05-01,2764,2021-05-10,2021-05-16
customer_831,bill_2021-03-01,1956,2021-03-10,2021-03-27
customer_831,bill_2021-04-01,1287,2021-04-10,2021-04-13
customer_831,bill_2021-02-01,888,2021-02-10,2021-03-02
customer_831,bill_2021-01-01,5240,2021-01-10,2021-01-15
customer_831,bill_2020-09-01,1656,2020-09-10,2020-09-14
customer_831,bill_2020-06-01,7106,2020-06-10,2020-06-10
customer_831,bill_2020-04-01,2152,2020-04-10,2020-04-10
customer_831,bill_2020-03-01,3400,2020-03-10,2020-03-10
customer_832,bill_2021-11-01,65836,2021-11-10,2021-11-17
customer_832,bill_2021-10-01,77292,2021-10-10,2021-10-13
customer_832,bill_2021-09-01,27572,2021-09-10,2021-09-10
customer_832,bill_2021-08-01,46371,2021-08-10,2021-08-10
customer_832,bill_2021-07-01,47356,2021-07-10,2021-07-10
customer_832,bill_2021-06-01,30048,2021-06-10,2021-06-14
customer_832,bill_2021-05-01,6680,2021-05-10,2021-05-19
customer_832,bill_2021-03-01,16910,2021-03-10,2021-03-14
customer_832,bill_2021-04-01,31123,2021-04-10,2021-04-10
customer_832,bill_2021-02-01,7275,2021-02-10,2021-02-17
customer_832,bill_2021-01-01,36000,2021-01-10,2021-01-10
customer_832,bill_2020-12-01,32102,2020-12-10,2020-12-10
customer_832,bill_2020-11-01,22010,2020-11-10,2020-11-16
customer_832,bill_2020-10-01,24600,2020-10-10,2020-10-10
customer_834,bill_2021-08-01,4180,2021-08-10,2021-08-12
customer_834,bill_2021-07-01,2479,2021-07-10,2021-07-12
customer_834,bill_2021-02-01,4180,2021-02-10,2021-03-03
customer_835,bill_2021-11-01,15000,2021-11-10,2021-11-28
customer_835,bill_2021-08-01,14160,2021-08-10,2021-09-12
customer_835,bill_2021-07-01,1320,2021-07-10,2021-07-18
customer_835,bill_2020-05-01,17272,2020-05-10,2020-05-17
customer_836,bill_2021-10-01,9790,2021-10-10,2021-10-17
customer_836,bill_2021-09-01,5690,2021-09-10,2021-09-14
customer_836,bill_2021-07-01,780,2021-07-10,2021-07-16
customer_836,bill_2020-06-01,0,2020-06-10,2020-05-31
customer_836,bill_2020-07-01,8100,2020-07-10,2020-07-12
customer_836,bill_2021-03-01,5685,2021-03-10,2021-03-17
customer_836,bill_2021-05-01,6300,2021-05-10,2021-05-14
customer_836,bill_2021-04-01,2300,2021-04-10,2021-04-16
customer_836,bill_2021-02-01,14299,2021-02-10,2021-02-14
customer_836,bill_2021-01-01,7080,2021-01-10,2021-01-14
customer_836,bill_2020-11-01,10980,2020-11-10,2020-11-16
customer_836,bill_2020-10-01,1210,2020-10-10,2020-10-13
customer_836,bill_2020-09-01,2500,2020-09-10,2020-09-14
customer_836,bill_2020-08-01,12850,2020-08-10,2020-08-14
customer_836,bill_2020-05-01,2850,2020-05-10,2020-05-10
customer_837,bill_2021-11-01,990,2021-11-10,
customer_837,bill_2021-08-01,627,2021-08-10,2021-09-22
customer_837,bill_2021-09-01,880,2021-09-10,2021-10-22
customer_837,bill_2020-03-01,4600,2020-03-10,2020-03-10
customer_838,bill_2021-09-01,3738,2021-09-10,2021-09-13
customer_838,bill_2020-12-01,1790,2020-12-10,2020-12-04
customer_839,bill_2021-11-01,8840,2021-11-10,2021-11-29
customer_839,bill_2021-09-01,7650,2021-09-10,2021-10-27
customer_839,bill_2021-08-01,18905,2021-08-10,2021-09-30
customer_839,bill_2021-07-01,9340,2021-07-10,2021-07-28
customer_839,bill_2021-06-01,10904,2021-06-10,2021-06-26
customer_839,bill_2021-03-01,7759,2021-03-10,2021-03-10
customer_839,bill_2021-04-01,9457,2021-04-10,2021-04-15
customer_839,bill_2021-02-01,5685,2021-02-10,2021-02-10
customer_839,bill_2021-01-01,8768,2021-01-10,2021-01-10
customer_839,bill_2020-12-01,20881,2020-12-10,2020-12-09
customer_840,bill_2021-11-01,980,2021-11-10,2022-01-25
customer_844,bill_2021-11-01,18370,2021-11-10,2021-11-25
customer_846,bill_2021-11-01,11480,2021-11-10,2021-11-16
customer_846,bill_2021-10-01,780,2021-10-10,2021-10-25
customer_846,bill_2021-09-01,15171,2021-09-10,2021-09-21
customer_846,bill_2021-08-01,780,2021-08-10,2021-08-18
customer_846,bill_2021-07-01,780,2021-07-10,2021-07-12
customer_846,bill_2021-05-01,3950,2021-05-10,2021-05-10
customer_848,bill_2021-04-01,3116,2021-04-10,2021-04-15
customer_848,bill_2021-03-01,3240,2021-03-10,2021-03-12
customer_848,bill_2020-12-01,1104,2020-12-10,2020-12-10
customer_848,bill_2020-08-01,0,2020-08-10,2020-07-31
customer_848,bill_2020-04-01,22460,2020-04-10,2020-04-01
customer_850,bill_2021-10-01,6999,2021-10-10,2021-10-27
customer_851,bill_2021-08-01,3168,2021-08-10,2021-09-02
customer_851,bill_2021-07-01,6040,2021-07-10,2021-07-30
customer_851,bill_2021-05-01,9490,2021-05-10,2021-06-03
customer_851,bill_2020-02-01,14291,2020-02-10,2020-03-03
customer_852,bill_2021-10-01,4790,2021-10-10,2021-11-02
customer_852,bill_2021-07-01,16013,2021-07-10,2021-07-20
customer_852,bill_2021-06-01,5110,2021-06-10,2021-06-02
customer_852,bill_2021-08-01,18432,2021-08-10,2021-08-23
customer_852,bill_2020-07-01,17697,2020-07-10,2020-07-09
customer_852,bill_2021-04-01,8831,2021-04-10,2021-04-10
customer_852,bill_2021-02-01,11165,2021-02-10,2021-02-10
customer_852,bill_2020-11-01,3000,2020-11-10,2020-11-05
customer_852,bill_2020-09-01,4547,2020-09-10,2020-09-10
customer_852,bill_2020-08-01,27656,2020-08-10,2020-08-09
customer_852,bill_2020-06-01,24294,2020-06-10,2020-06-10
customer_852,bill_2020-04-01,15550,2020-04-10,2020-04-09
customer_852,bill_2020-03-01,10000,2020-03-10,2020-03-09
customer_854,bill_2021-11-01,11600,2021-11-10,
customer_858,bill_2021-10-01,9328,2021-10-10,2021-11-12
customer_858,bill_2021-06-01,4807,2021-06-10,2021-08-17
customer_858,bill_2021-02-01,2980,2021-02-10,2021-03-03
customer_858,bill_2021-01-01,7586,2021-01-10,2021-02-04
customer_858,bill_2020-11-01,7855,2020-11-10,2020-11-30
customer_858,bill_2020-09-01,13123,2020-09-10,2020-09-21
customer_858,bill_2021-07-01,899,2021-07-10,2021-08-18
customer_860,bill_2021-08-01,3300,2021-08-10,2021-09-08
customer_860,bill_2021-05-01,1535,2021-05-10,2021-06-23
customer_860,bill_2021-04-01,3580,2021-04-10,2021-04-23
customer_860,bill_2021-02-01,6250,2021-02-10,2021-03-10
customer_861,bill_2021-10-01,7771,2021-10-10,2021-10-29
customer_861,bill_2021-06-01,715,2021-06-10,2021-07-14
customer_861,bill_2021-05-01,3362,2021-05-10,2021-05-15
customer_861,bill_2021-04-01,4365,2021-04-10,2021-04-06
customer_861,bill_2021-09-01,18964,2021-09-10,2021-09-03
customer_862,bill_2021-11-01,22176,2021-11-10,
customer_863,bill_2021-11-01,1650,2021-11-10,2021-11-11
customer_863,bill_2021-08-01,682,2021-08-10,2021-08-18
customer_863,bill_2021-06-01,38500,2021-06-10,2021-06-10
customer_864,bill_2020-10-01,2500,2020-10-10,2020-10-05
customer_864,bill_2021-02-01,2678,2021-02-10,2021-02-22
customer_864,bill_2021-01-01,9290,2021-01-10,2021-01-11
customer_864,bill_2020-08-01,1396,2020-08-10,2020-08-12
customer_864,bill_2020-05-01,1689,2020-05-10,2020-05-15
customer_866,bill_2021-11-01,2499,2021-11-10,2021-11-04
customer_866,bill_2021-10-01,2499,2021-10-10,2021-10-05
customer_866,bill_2021-09-01,10132,2021-09-10,2021-10-05
customer_866,bill_2021-08-01,5947,2021-08-10,2021-08-20
customer_866,bill_2021-07-01,12915,2021-07-10,2021-07-26
customer_866,bill_2021-06-01,16238,2021-06-10,2021-06-10
customer_866,bill_2021-05-01,2699,2021-05-10,2021-05-20
customer_866,bill_2021-03-01,2490,2021-03-10,2021-03-16
customer_866,bill_2021-02-01,1030,2021-02-10,2021-02-05
customer_866,bill_2021-01-01,5840,2021-01-10,2021-01-08
customer_866,bill_2020-06-01,1970,2020-06-10,2020-06-11
customer_866,bill_2021-04-01,6102,2021-04-10,2021-04-12
customer_868,bill_2021-11-01,5483,2021-11-10,2022-01-05
customer_868,bill_2021-10-01,5483,2021-10-10,2021-10-12
customer_868,bill_2021-09-01,6056,2021-09-10,2021-09-10
customer_868,bill_2021-08-01,6606,2021-08-10,2021-08-04
customer_869,bill_2021-10-01,7078,2021-10-10,2021-10-12
customer_869,bill_2021-09-01,568,2021-09-10,2021-10-12
customer_873,bill_2021-11-01,1535,2021-11-10,2021-12-24
customer_873,bill_2021-10-01,12963,2021-10-10,2021-11-03
customer_873,bill_2021-09-01,11591,2021-09-10,2021-09-24
customer_873,bill_2021-08-01,6435,2021-08-10,2021-08-10
customer_873,bill_2021-07-01,25084,2021-07-10,2021-07-19
customer_873,bill_2021-06-01,5261,2021-06-10,2021-06-09
customer_873,bill_2021-05-01,11990,2021-05-10,2021-05-25
customer_873,bill_2021-04-01,5520,2021-04-10,2021-04-20
customer_873,bill_2020-07-01,2929,2020-07-10,2020-07-11
customer_873,bill_2021-01-01,10887,2021-01-10,2021-01-29
customer_873,bill_2020-12-01,6647,2020-12-10,2020-12-25
customer_873,bill_2020-11-01,3040,2020-11-10,2020-11-17
customer_873,bill_2020-10-01,1650,2020-10-10,2020-10-12
customer_873,bill_2020-09-01,12019,2020-09-10,2020-09-25
customer_873,bill_2020-08-01,14261,2020-08-10,2020-08-10
customer_873,bill_2020-06-01,9450,2020-06-10,2020-06-10
customer_873,bill_2021-03-01,12760,2021-03-10,2021-03-23
customer_877,bill_2021-11-01,5000,2021-11-10,
customer_879,bill_2021-11-01,5308,2021-11-10,2021-11-17
customer_879,bill_2021-10-01,2566,2021-10-10,2021-10-12
customer_879,bill_2021-02-01,8490,2021-02-10,2021-02-02
customer_880,bill_2021-11-01,33304,2021-11-10,
customer_880,bill_2021-08-01,11163,2021-08-10,2021-08-10
customer_880,bill_2021-10-01,11728,2021-10-10,2021-10-10
customer_881,bill_2021-11-01,792,2021-11-10,2021-11-13
customer_882,bill_2021-10-01,3480,2021-10-10,2021-10-29
customer_882,bill_2021-07-01,5599,2021-07-10,2021-08-31
customer_882,bill_2021-06-01,804,2021-06-10,2021-06-17
customer_882,bill_2021-04-01,10548,2021-04-10,2021-05-01
customer_882,bill_2021-01-01,760,2021-01-10,2021-02-24
customer_882,bill_2020-10-01,1980,2020-10-10,2020-11-21
customer_882,bill_2020-08-01,8219,2020-08-10,2020-09-05
customer_885,bill_2021-11-01,4980,2021-11-10,2021-11-11
customer_885,bill_2021-10-01,11685,2021-10-10,2021-10-01
customer_886,bill_2021-11-01,4433,2021-11-10,2021-11-16
customer_886,bill_2021-09-01,20943,2021-09-10,2021-09-15
customer_886,bill_2021-08-01,38058,2021-08-10,2021-08-14
customer_886,bill_2021-07-01,47503,2021-07-10,2021-07-15
