customer_id,transaction_id,date_transaction,amount_transaction,category,merchant_account_age,address,email_domain,due_month
customer_798,transaction_10038,2020-05-18,1000,Digital,,TOKYO TO,softbank.ne.jp,2020-06-01
customer_798,transaction_10039,2020-04-20,1000,Digital,,TOKYO TO,softbank.ne.jp,2020-05-01
customer_798,transaction_10040,2020-04-19,1000,Digital,,TOKYO TO,softbank.ne.jp,2020-05-01
customer_799,transaction_10041,2021-11-23,6098,Marketplace,,OSAKA FU,gmail.com,2021-12-01
customer_800,transaction_10042,2021-11-02,13200,Digital,0,AOMORI KEN,yahoo.co.jp,2021-12-01
customer_800,transaction_10043,2021-11-02,13200,Digital,0,AKITA KEN,yahoo.co.jp,2021-12-01
customer_801,transaction_10044,2021-11-01,1384,Mall,,TOKYO TO,icloud.com,2021-12-01
customer_802,transaction_10045,2021-11-12,3630,Digital,28,NAGANO KEN,gmail.com,2021-12-01
customer_803,transaction_10046,2021-11-26,6868,Fashion,,SHIZUOKA KEN,gmail.com,2021-12-01
customer_804,transaction_10047,2021-11-03,7932,Mall,,SAITAMA KEN,ezweb.ne.jp,2021-12-01
customer_804,transaction_10048,2021-11-24,4616,Mall,,SAITAMA KEN,ezweb.ne.jp,2021-12-01
customer_804,transaction_10049,2021-11-21,3252,Mall,,SAITAMA KEN,ezweb.ne.jp,2021-12-01
customer_804,transaction_10050,2021-10-07,760,Fashion,,SAITAMA KEN,ezweb.ne.jp,2021-11-01
customer_804,transaction_10051,2021-09-08,3839,Mall,,SAITAMA KEN,ezweb.ne.jp,2021-10-01
customer_804,transaction_10052,2021-09-03,4995,Mall,,SAITAMA KEN,ezweb.ne.jp,2021-10-01
customer_804,transaction_10053,2021-06-09,884,Fashion,,SAITAMA KEN,ezweb.ne.jp,2021-07-01
customer_804,transaction_10054,2021-06-09,3266,Mall,,SAITAMA KEN,ezweb.ne.jp,2021-07-01
customer_804,transaction_10055,2021-06-03,9751,Mall,,SAITAMA KEN,ezweb.ne.jp,2021-07-01
customer_804,transaction_10056,2021-05-31,4435,Fashion,,SAITAMA KEN,ezweb.ne.jp,2021-07-01
customer_804,transaction_10057,2021-05-28,2900,Mall,,SAITAMA KEN,ezweb.ne.jp,2021-06-01
customer_804,transaction_10058,2021-03-02,5864,Mall,,SAITAMA KEN,ezweb.ne.jp,2021-04-01
customer_804,transaction_10059,2021-01-17,5298,Mall,,SAITAMA KEN,ezweb.ne.jp,2021-02-01
customer_805,transaction_10060,2021-12-03,594,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2022-01-01
customer_805,transaction_10061,2021-12-03,770,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2022-01-01
customer_805,transaction_10062,2021-12-02,631,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2022-01-01
customer_805,transaction_10063,2021-12-01,1840,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2022-01-01
customer_805,transaction_10064,2021-11-27,654,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2021-12-01
customer_805,transaction_10065,2021-11-25,1010,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2021-12-01
customer_805,transaction_10066,2021-10-01,902,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2021-11-01
customer_805,transaction_10067,2021-10-24,739,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2021-11-01
customer_805,transaction_10068,2021-09-03,5270,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2021-10-01
customer_805,transaction_10069,2021-08-03,2094,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2021-09-01
customer_805,transaction_10070,2021-07-26,1759,Fashion,,FUKUSHIMA KEN,ezweb.ne.jp,2021-08-01
customer_805,transaction_10071,2021-07-07,2980,Fashion,,FUKUSHIMA KEN,ezweb.ne.jp,2021-08-01
customer_805,transaction_10072,2021-07-02,667,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2021-08-01
customer_805,transaction_10073,2021-07-01,1984,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2021-08-01
customer_805,transaction_10074,2021-06-26,704,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2021-07-01
customer_805,transaction_10075,2021-06-26,770,Other,,FUKUSHIMA KEN,ezweb.ne.jp,2021-07-01
customer_805,transaction_10076,2021-05-08,3850,Fashion,,FUKUSHIMA KEN,ezweb.ne.jp,2021-06-01
customer_805,transaction_10077,2021-05-07,642,Fashion,,FUKUSHIMA KEN,ezweb.ne.jp,2021-06-01
customer_805,transaction_10078,2021-05-15,559,Fashion,,FUKUSHIMA KEN,ezweb.ne.jp,2021-06-01
customer_805,transaction_10079,2021-01-31,2817,Marketplace,,FUKUSHIMA KEN,ezweb.ne.jp,2021-03-01
customer_806,transaction_10080,2021-11-20,980,Fashion,,TOKYO TO,gmail.com,2021-12-01
customer_806,transaction_10081,2021-11-20,980,Fashion,,KYOTO FU,gmail.com,2021-12-01
customer_807,transaction_10082,2021-11-20,3980,Fashion,,TOKYO TO,i.softbank.jp,2021-12-01
customer_807,transaction_10083,2021-11-18,650,Fashion,,TOKYO TO,i.softbank.jp,2021-12-01
customer_807,transaction_10084,2021-11-18,284,Fashion,,TOKYO TO,i.softbank.jp,2021-12-01
customer_807,transaction_10085,2021-11-17,526,Fashion,,TOKYO TO,i.softbank.jp,2021-12-01
customer_808,transaction_10086,2021-11-10,14400,Other,0,KANAGAWA KEN,icloud.com,2021-12-01
customer_808,transaction_10087,2021-11-22,5236,Mall,,KANAGAWA KEN,icloud.com,2021-12-01
customer_808,transaction_10088,2021-11-13,2734,Mall,,KANAGAWA KEN,icloud.com,2021-12-01
customer_809,transaction_10089,2021-11-01,1928,Fashion,,KAGAWA KEN,gmail.com,2021-12-01
customer_809,transaction_10090,2021-11-13,5235,Fashion,,KAGAWA KEN,gmail.com,2021-12-01
customer_809,transaction_10091,2021-11-13,3736,Fashion,,KAGAWA KEN,gmail.com,2021-12-01
customer_809,transaction_10092,2021-10-25,2709,Fashion,,KAGAWA KEN,gmail.com,2021-11-01
customer_810,transaction_10093,2021-11-11,11480,Fashion,,SAITAMA KEN,via.tokyo.jp,2021-12-01
customer_810,transaction_10094,2021-09-23,2370,Fashion,,SAITAMA KEN,via.tokyo.jp,2021-10-01
customer_810,transaction_10095,2021-09-21,1154,Fashion,,SAITAMA KEN,via.tokyo.jp,2021-10-01
customer_810,transaction_10096,2021-09-12,2799,Fashion,,SAITAMA KEN,via.tokyo.jp,2021-10-01
customer_810,transaction_10097,2021-09-12,2596,Fashion,,SAITAMA KEN,via.tokyo.jp,2021-10-01
customer_811,transaction_10098,2021-11-18,6495,Mall,,SHIZUOKA KEN,gmail.com,2021-12-01
customer_811,transaction_10099,2021-11-18,6495,Mall,,KANAGAWA KEN,gmail.com,2021-12-01
customer_811,transaction_10100,2021-06-05,1999,Mall,,SHIZUOKA KEN,gmail.com,2021-07-01
customer_811,transaction_10101,2021-06-05,1999,Mall,,KANAGAWA KEN,gmail.com,2021-07-01
customer_811,transaction_10102,2021-06-01,1598,Mall,,SHIZUOKA KEN,gmail.com,2021-07-01
customer_811,transaction_10103,2021-06-01,1598,Mall,,KANAGAWA KEN,gmail.com,2021-07-01
customer_811,transaction_10104,2020-12-01,4130,Mall,,SHIZUOKA KEN,gmail.com,2021-01-01
customer_811,transaction_10105,2020-12-01,4130,Mall,,KANAGAWA KEN,gmail.com,2021-01-01
customer_811,transaction_10106,2020-10-04,10619,Mall,,SHIZUOKA KEN,gmail.com,2020-11-01
customer_811,transaction_10107,2020-10-04,10619,Mall,,KANAGAWA KEN,gmail.com,2020-11-01
customer_812,transaction_10108,2021-12-06,1840,Fashion,,OSAKA FU,icloud.com,2022-01-01
customer_812,transaction_10109,2021-12-14,14850,Digital,0,CHIBA KEN,icloud.com,2022-01-01
customer_812,transaction_10110,2021-12-04,1280,Digital,1247,CHIBA KEN,icloud.com,2022-01-01
customer_812,transaction_10111,2021-11-08,500,Digital,1221,CHIBA KEN,icloud.com,2021-12-01
customer_812,transaction_10112,2021-11-03,1036,Digital,1216,CHIBA KEN,icloud.com,2021-12-01
customer_812,transaction_10113,2021-11-08,500,Digital,1221,CHIBA KEN,icloud.com,2021-12-01
customer_812,transaction_10114,2021-11-19,924,Digital,1232,CHIBA KEN,icloud.com,2021-12-01
customer_812,transaction_10115,2021-11-25,1580,Digital,1238,CHIBA KEN,icloud.com,2021-12-01
customer_812,transaction_10116,2021-11-03,1036,Digital,1216,CHIBA KEN,icloud.com,2021-12-01
customer_813,transaction_10117,2021-11-19,979,Fashion,,CHIBA KEN,au.com,2021-12-01
customer_813,transaction_10118,2021-11-19,980,Fashion,,CHIBA KEN,au.com,2021-12-01
customer_813,transaction_10119,2021-11-20,978,Fashion,,CHIBA KEN,au.com,2021-12-01
customer_814,transaction_10120,2021-11-11,12100,Other,,KANAGAWA KEN,softbank.ne.jp,2021-12-01
customer_814,transaction_10121,2021-05-07,6150,Marketplace,,KANAGAWA KEN,softbank.ne.jp,2021-06-01
customer_814,transaction_10122,2020-11-06,766,Mall,,GIFU KEN,softbank.ne.jp,2020-12-01
customer_815,transaction_10123,2021-11-04,5950,Fashion,,KAGOSHIMA KEN,softbank.ne.jp,2021-12-01
customer_816,transaction_10124,2021-11-17,2086,Fashion,,AICHI KEN,gmail.com,2021-12-01
customer_817,transaction_10125,2021-12-06,6335,Fashion,,SAITAMA KEN,i.softbank.jp,2022-01-01
customer_817,transaction_10126,2021-12-04,760,Fashion,,SAITAMA KEN,i.softbank.jp,2022-01-01
customer_817,transaction_10127,2021-11-16,4140,Fashion,,SAITAMA KEN,i.softbank.jp,2021-12-01
customer_817,transaction_10128,2021-11-16,5325,Fashion,,SAITAMA KEN,i.softbank.jp,2021-12-01
customer_817,transaction_10129,2021-11-16,1808,Fashion,,SAITAMA KEN,i.softbank.jp,2021-12-01
customer_817,transaction_10130,2021-11-24,1595,Fashion,,SAITAMA KEN,i.softbank.jp,2021-12-01
customer_817,transaction_10131,2021-11-24,1678,Fashion,,SAITAMA KEN,i.softbank.jp,2021-12-01
customer_817,transaction_10132,2021-10-14,5903,Marketplace,,SAITAMA KEN,i.softbank.jp,2021-11-01
customer_817,transaction_10133,2021-09-24,1450,Fashion,,SAITAMA KEN,i.softbank.jp,2021-10-01
customer_817,transaction_10134,2021-09-24,3039,Fashion,,SAITAMA KEN,i.softbank.jp,2021-10-01
customer_817,transaction_10135,2021-09-24,1409,Fashion,,SAITAMA KEN,i.softbank.jp,2021-10-01
customer_817,transaction_10136,2021-09-24,6720,Fashion,,SAITAMA KEN,i.softbank.jp,2021-10-01
customer_817,transaction_10137,2021-08-17,1880,Fashion,,SAITAMA KEN,i.softbank.jp,2021-09-01
customer_818,transaction_10138,2021-11-28,7320,Mall,,OSAKA FU,icloud.com,2021-12-01
customer_818,transaction_10139,2021-10-22,5000,Travel,,OSAKA FU,icloud.com,2021-11-01
customer_818,transaction_10140,2021-07-23,5200,Other,,OSAKA FU,icloud.com,2021-08-01
customer_819,transaction_10141,2021-11-09,11000,Digital,550,MIE KEN,i.softbank.jp,2021-12-01
customer_819,transaction_10142,2021-11-10,4400,Digital,551,MIE KEN,i.softbank.jp,2021-12-01
customer_819,transaction_10143,2021-10-28,6600,Digital,537,MIE KEN,i.softbank.jp,2021-11-01
customer_819,transaction_10144,2021-10-29,1000,Digital,3289,MIE KEN,i.softbank.jp,2021-11-01
customer_819,transaction_10145,2021-09-03,1000,Digital,3233,MIE KEN,i.softbank.jp,2021-10-01
customer_819,transaction_10146,2021-08-16,2000,Digital,3215,MIE KEN,i.softbank.jp,2021-09-01
customer_819,transaction_10147,2021-08-08,1000,Digital,3207,MIE KEN,i.softbank.jp,2021-09-01
customer_819,transaction_10148,2021-07-28,2000,Digital,3196,MIE KEN,i.softbank.jp,2021-08-01
customer_819,transaction_10149,2021-06-30,1000,Digital,3168,MIE KEN,i.softbank.jp,2021-07-01
customer_819,transaction_10150,2021-06-20,1000,Digital,3158,MIE KEN,i.softbank.jp,2021-07-01
customer_819,transaction_10151,2021-05-30,2000,Digital,3137,MIE KEN,i.softbank.jp,2021-06-01
customer_819,transaction_10152,2021-04-17,1000,Digital,,MIE KEN,i.softbank.jp,2021-05-01
customer_819,transaction_10153,2021-03-18,1000,Digital,,MIE KEN,i.softbank.jp,2021-04-01
customer_819,transaction_10154,2021-03-26,1000,Digital,,MIE KEN,i.softbank.jp,2021-04-01
customer_819,transaction_10155,2021-03-31,500,Digital,2790,MIE KEN,i.softbank.jp,2021-04-01
customer_819,transaction_10156,2020-12-29,2000,Digital,,MIE KEN,i.softbank.jp,2021-01-01
customer_819,transaction_10157,2020-10-30,2000,Digital,,MIE KEN,i.softbank.jp,2020-11-01
customer_819,transaction_10158,2020-10-13,1000,Digital,,MIE KEN,i.softbank.jp,2020-11-01
customer_819,transaction_10159,2020-10-11,1000,Digital,,MIE KEN,i.softbank.jp,2020-11-01
customer_819,transaction_10160,2020-10-16,2000,Digital,,MIE KEN,i.softbank.jp,2020-11-01
customer_819,transaction_10161,2020-09-28,1000,Digital,,MIE KEN,i.softbank.jp,2020-10-01
customer_819,transaction_10162,2020-09-08,1000,Digital,,MIE KEN,i.softbank.jp,2020-10-01
customer_819,transaction_10163,2020-08-06,1000,Digital,,MIE KEN,i.softbank.jp,2020-09-01
customer_819,transaction_10164,2020-06-10,1000,Digital,,MIE KEN,i.softbank.jp,2020-07-01
customer_819,transaction_10165,2020-04-11,500,Digital,,MIE KEN,i.softbank.jp,2020-05-01
customer_819,transaction_10166,2020-03-06,1000,Digital,,MIE KEN,i.softbank.jp,2020-04-01
customer_819,transaction_10167,2020-03-03,1000,Digital,,MIE KEN,i.softbank.jp,2020-04-01
customer_819,transaction_10168,2020-02-08,1000,Digital,,MIE KEN,i.softbank.jp,2020-03-01
customer_819,transaction_10169,2020-01-01,1000,Digital,,MIE KEN,i.softbank.jp,2020-02-01
customer_820,transaction_10170,2021-11-05,6298,Marketplace,,SAITAMA KEN,gmail.com,2021-12-01
customer_820,transaction_10171,2021-11-26,1408,Mall,,SAITAMA KEN,gmail.com,2021-12-01
customer_821,transaction_10172,2021-11-08,8580,Other,,SHIZUOKA KEN,ezweb.ne.jp,2021-12-01
customer_822,transaction_10173,2021-11-07,3899,Fashion,,SAITAMA KEN,gmail.com,2021-12-01
customer_822,transaction_10174,2021-11-18,3757,Fashion,,SAITAMA KEN,gmail.com,2021-12-01
customer_822,transaction_10175,2021-11-15,1858,Fashion,,SAITAMA KEN,gmail.com,2021-12-01
customer_822,transaction_10176,2021-11-15,1858,Fashion,,SAITAMA KEN,gmail.com,2021-12-01
customer_822,transaction_10177,2021-11-15,1899,Fashion,,SAITAMA KEN,gmail.com,2021-12-01
customer_822,transaction_10178,2021-05-08,9847,Fashion,,SAITAMA KEN,gmail.com,2021-06-01
customer_822,transaction_10179,2021-04-23,4650,Fashion,,SAITAMA KEN,gmail.com,2021-05-01
customer_822,transaction_10180,2021-01-11,5073,Fashion,,SAITAMA KEN,gmail.com,2021-02-01
customer_822,transaction_10181,2021-01-11,5080,Fashion,,SAITAMA KEN,gmail.com,2021-02-01
customer_822,transaction_10182,2020-12-03,9620,Other,,SAITAMA KEN,gmail.com,2021-01-01
customer_822,transaction_10183,2020-11-04,9920,Other,,SAITAMA KEN,gmail.com,2020-12-01
customer_822,transaction_10184,2020-10-30,1181,Fashion,,SAITAMA KEN,gmail.com,2020-11-01
customer_822,transaction_10185,2020-10-16,1760,Fashion,,SAITAMA KEN,gmail.com,2020-11-01
customer_822,transaction_10186,2020-10-07,3799,Fashion,,SAITAMA KEN,gmail.com,2020-11-01
customer_822,transaction_10187,2020-10-07,5640,Fashion,,SAITAMA KEN,gmail.com,2020-11-01
customer_823,transaction_10188,2021-12-02,15499,Fashion,,SAITAMA KEN,gmail.com,2022-01-01
customer_823,transaction_10189,2021-12-02,6980,Fashion,,SAITAMA KEN,gmail.com,2022-01-01
customer_823,transaction_10190,2021-12-02,4136,Fashion,,SAITAMA KEN,gmail.com,2022-01-01
customer_823,transaction_10191,2021-11-12,32400,Fashion,,SAITAMA KEN,gmail.com,2021-12-01
customer_824,transaction_10192,2021-10-28,12154,Fashion,,OSAKA FU,yahoo.co.jp,2021-12-01
customer_824,transaction_10193,2021-10-27,5715,Fashion,,OSAKA FU,yahoo.co.jp,2021-11-01
customer_825,transaction_10194,2021-11-10,6609,Fashion,,NAGASAKI KEN,icloud.com,2021-12-01
customer_825,transaction_10195,2021-11-10,6609,Fashion,,FUKUOKA KEN,icloud.com,2021-12-01
customer_825,transaction_10196,2021-11-09,6609,Fashion,,NAGASAKI KEN,icloud.com,2021-12-01
customer_825,transaction_10197,2021-11-09,6609,Fashion,,FUKUOKA KEN,icloud.com,2021-12-01
customer_825,transaction_10198,2021-11-09,5609,Fashion,,NAGASAKI KEN,icloud.com,2021-12-01
customer_825,transaction_10199,2021-11-09,5609,Fashion,,FUKUOKA KEN,icloud.com,2021-12-01
customer_826,transaction_10200,2021-11-21,8100,Mall,,FUKUSHIMA KEN,infoseek.jp,2021-12-01
customer_827,transaction_10201,2021-11-18,6480,Fashion,,OSAKA FU,ezweb.ne.jp,2021-12-01
customer_827,transaction_10202,2021-06-02,1175,Fashion,,OSAKA FU,ezweb.ne.jp,2021-07-01
customer_827,transaction_10203,2021-06-02,2680,Fashion,,OSAKA FU,ezweb.ne.jp,2021-07-01
customer_827,transaction_10204,2021-06-02,3580,Fashion,,OSAKA FU,ezweb.ne.jp,2021-07-01
customer_827,transaction_10205,2021-06-02,1780,Fashion,,OSAKA FU,ezweb.ne.jp,2021-07-01
customer_827,transaction_10206,2021-05-27,999,Fashion,,OSAKA FU,ezweb.ne.jp,2021-06-01
customer_827,transaction_10207,2021-05-03,906,Fashion,,OSAKA FU,ezweb.ne.jp,2021-06-01
customer_827,transaction_10208,2021-05-14,1800,Fashion,,OSAKA FU,ezweb.ne.jp,2021-06-01
customer_827,transaction_10209,2021-05-14,2050,Fashion,,OSAKA FU,ezweb.ne.jp,2021-06-01
customer_828,transaction_10210,2021-11-20,500,Digital,94,AICHI KEN,yahoo.co.jp,2021-12-01
customer_828,transaction_10211,2021-11-19,500,Digital,93,AICHI KEN,yahoo.co.jp,2021-12-01
customer_828,transaction_10212,2021-11-19,500,Digital,93,AICHI KEN,yahoo.co.jp,2021-12-01
customer_828,transaction_10213,2021-11-12,1000,Digital,86,AICHI KEN,yahoo.co.jp,2021-12-01
customer_828,transaction_10214,2021-09-28,500,Digital,41,AICHI KEN,yahoo.co.jp,2021-10-01
customer_828,transaction_10215,2021-09-29,1000,Digital,42,AICHI KEN,yahoo.co.jp,2021-10-01
customer_828,transaction_10216,2021-09-28,500,Digital,41,AICHI KEN,yahoo.co.jp,2021-10-01
customer_828,transaction_10217,2021-09-28,1000,Digital,41,AICHI KEN,yahoo.co.jp,2021-10-01
customer_829,transaction_10218,2021-11-20,200,Other,,CHIBA KEN,i.softbank.jp,2021-12-01
customer_830,transaction_10219,2021-11-03,1580,Fashion,,NAGANO KEN,icloud.com,2021-12-01
customer_831,transaction_10220,2021-12-10,4608,Fashion,,TOCHIGI KEN,icloud.com,2022-01-01
customer_831,transaction_10221,2021-12-10,4608,Fashion,,IBARAKI KEN,icloud.com,2022-01-01
customer_831,transaction_10222,2021-12-03,2780,Fashion,,TOCHIGI KEN,icloud.com,2022-01-01
customer_831,transaction_10223,2021-12-03,2780,Fashion,,IBARAKI KEN,icloud.com,2022-01-01
customer_831,transaction_10224,2021-12-03,2399,Fashion,,TOCHIGI KEN,icloud.com,2022-01-01
customer_831,transaction_10225,2021-12-03,2399,Fashion,,IBARAKI KEN,icloud.com,2022-01-01
customer_831,transaction_10226,2021-12-03,1980,Fashion,,TOCHIGI KEN,icloud.com,2022-01-01
customer_831,transaction_10227,2021-12-03,1980,Fashion,,IBARAKI KEN,icloud.com,2022-01-01
customer_831,transaction_10228,2021-12-02,1719,Fashion,,TOCHIGI KEN,icloud.com,2022-01-01
customer_831,transaction_10229,2021-12-02,1719,Fashion,,IBARAKI KEN,icloud.com,2022-01-01
customer_831,transaction_10230,2021-11-26,3880,Fashion,,TOCHIGI KEN,icloud.com,2021-12-01
customer_831,transaction_10231,2021-11-26,3880,Fashion,,IBARAKI KEN,icloud.com,2021-12-01
customer_831,transaction_10232,2021-09-29,1296,Fashion,,TOCHIGI KEN,icloud.com,2021-10-01
customer_831,transaction_10233,2021-09-29,1296,Fashion,,IBARAKI KEN,icloud.com,2021-10-01
customer_831,transaction_10234,2021-09-11,3356,Fashion,,TOCHIGI KEN,icloud.com,2021-10-01
customer_831,transaction_10235,2021-09-11,3356,Fashion,,IBARAKI KEN,icloud.com,2021-10-01
customer_831,transaction_10236,2021-08-21,1467,Fashion,,TOCHIGI KEN,icloud.com,2021-09-01
customer_831,transaction_10237,2021-08-21,1467,Fashion,,IBARAKI KEN,icloud.com,2021-09-01
customer_831,transaction_10238,2021-08-07,5315,Fashion,,TOCHIGI KEN,icloud.com,2021-09-01
customer_831,transaction_10239,2021-08-07,5315,Fashion,,IBARAKI KEN,icloud.com,2021-09-01
customer_831,transaction_10240,2021-08-07,3299,Fashion,,TOCHIGI KEN,icloud.com,2021-09-01
customer_831,transaction_10241,2021-08-07,3299,Fashion,,IBARAKI KEN,icloud.com,2021-09-01
customer_831,transaction_10242,2021-07-12,1780,Fashion,,TOCHIGI KEN,icloud.com,2021-08-01
customer_831,transaction_10243,2021-07-12,1780,Fashion,,IBARAKI KEN,icloud.com,2021-08-01
customer_831,transaction_10244,2021-07-10,777,Fashion,,TOCHIGI KEN,icloud.com,2021-08-01
customer_831,transaction_10245,2021-07-10,777,Fashion,,IBARAKI KEN,icloud.com,2021-08-01
customer_831,transaction_10246,2021-06-30,2469,Fashion,,TOCHIGI KEN,icloud.com,2021-07-01
customer_831,transaction_10247,2021-06-30,2469,Fashion,,IBARAKI KEN,icloud.com,2021-07-01
customer_831,transaction_10248,2021-05-21,5334,Fashion,,TOCHIGI KEN,icloud.com,2021-06-01
customer_831,transaction_10249,2021-05-21,5334,Fashion,,IBARAKI KEN,icloud.com,2021-06-01
customer_831,transaction_10250,2021-04-03,704,Fashion,,TOCHIGI KEN,icloud.com,2021-05-01
customer_831,transaction_10251,2021-04-03,704,Fashion,,IBARAKI KEN,icloud.com,2021-05-01
customer_831,transaction_10252,2021-04-28,2060,Mall,,TOCHIGI KEN,icloud.com,2021-05-01
customer_831,transaction_10253,2021-04-28,2060,Mall,,IBARAKI KEN,icloud.com,2021-05-01
customer_831,transaction_10254,2021-03-22,556,Fashion,,TOCHIGI KEN,icloud.com,2021-04-01
customer_831,transaction_10255,2021-03-22,556,Fashion,,IBARAKI KEN,icloud.com,2021-04-01
customer_831,transaction_10256,2021-03-22,731,Fashion,,TOCHIGI KEN,icloud.com,2021-04-01
customer_831,transaction_10257,2021-03-22,731,Fashion,,IBARAKI KEN,icloud.com,2021-04-01
customer_831,transaction_10258,2021-02-09,1956,Fashion,,TOCHIGI KEN,icloud.com,2021-03-01
customer_831,transaction_10259,2021-02-09,1956,Fashion,,IBARAKI KEN,icloud.com,2021-03-01
customer_831,transaction_10260,2021-01-25,888,Fashion,,TOCHIGI KEN,icloud.com,2021-02-01
customer_831,transaction_10261,2021-01-25,888,Fashion,,IBARAKI KEN,icloud.com,2021-02-01
customer_831,transaction_10262,2020-12-30,1862,Fashion,,TOCHIGI KEN,icloud.com,2021-01-01
customer_831,transaction_10263,2020-12-30,1862,Fashion,,IBARAKI KEN,icloud.com,2021-01-01
customer_831,transaction_10264,2020-12-12,2080,Fashion,,TOCHIGI KEN,icloud.com,2021-01-01
customer_831,transaction_10265,2020-12-12,2080,Fashion,,IBARAKI KEN,icloud.com,2021-01-01
customer_831,transaction_10266,2020-12-12,1298,Fashion,,TOCHIGI KEN,icloud.com,2021-01-01
customer_831,transaction_10267,2020-12-12,1298,Fashion,,IBARAKI KEN,icloud.com,2021-01-01
customer_831,transaction_10268,2020-08-24,1656,Fashion,,TOCHIGI KEN,icloud.com,2020-09-01
customer_831,transaction_10269,2020-08-24,1656,Fashion,,IBARAKI KEN,icloud.com,2020-09-01
customer_831,transaction_10270,2020-05-21,950,C2C,,TOCHIGI KEN,icloud.com,2020-06-01
customer_831,transaction_10271,2020-05-21,950,C2C,,IBARAKI KEN,icloud.com,2020-06-01
customer_831,transaction_10272,2020-05-16,6156,Fashion,,N/A,icloud.com,2020-06-01
customer_831,transaction_10273,2020-03-13,1800,Fashion,,N/A,icloud.com,2020-04-01
customer_831,transaction_10274,2020-03-12,352,Fashion,,N/A,icloud.com,2020-04-01
customer_831,transaction_10275,2020-02-14,3400,Fashion,,N/A,icloud.com,2020-03-01
customer_832,transaction_10276,2021-11-03,8580,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-12-01
customer_832,transaction_10277,2021-11-02,1872,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-12-01
customer_832,transaction_10278,2021-11-23,1080,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-12-01
customer_832,transaction_10279,2021-11-23,3300,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-12-01
customer_832,transaction_10280,2021-11-24,2618,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-12-01
customer_832,transaction_10281,2021-11-24,1505,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-12-01
customer_832,transaction_10282,2021-11-24,317,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-12-01
customer_832,transaction_10283,2021-10-17,30800,Other,0,SAITAMA KEN,docomo.ne.jp,2021-11-01
customer_832,transaction_10284,2021-10-05,4747,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-11-01
customer_832,transaction_10285,2021-10-22,1080,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-11-01
customer_832,transaction_10286,2021-10-22,4134,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-11-01
customer_832,transaction_10287,2021-10-14,6727,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-11-01
customer_832,transaction_10288,2021-10-14,3020,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-11-01
customer_832,transaction_10289,2021-10-14,13788,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-11-01
customer_832,transaction_10290,2021-10-14,1540,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-11-01
customer_832,transaction_10291,2021-09-14,6681,Digital,1160,SAITAMA KEN,docomo.ne.jp,2021-10-01
customer_832,transaction_10292,2021-09-24,2200,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-10-01
customer_832,transaction_10293,2021-09-24,4400,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-10-01
customer_832,transaction_10294,2021-09-24,7800,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-10-01
customer_832,transaction_10295,2021-09-19,24302,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-10-01
customer_832,transaction_10296,2021-09-20,4400,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-10-01
customer_832,transaction_10297,2021-09-20,8362,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-10-01
customer_832,transaction_10298,2021-09-20,8946,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-10-01
customer_832,transaction_10299,2021-09-09,1870,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-10-01
customer_832,transaction_10300,2021-09-07,1650,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-10-01
customer_832,transaction_10301,2021-09-14,6681,Digital,1160,SAITAMA KEN,docomo.ne.jp,2021-10-01
customer_832,transaction_10302,2021-08-30,8380,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-09-01
customer_832,transaction_10303,2021-08-26,4700,Fashion,,SAITAMA KEN,docomo.ne.jp,2021-09-01
