customer_id,bill_id,amount_billed,date_due,date_paid
customer_1058,bill_2021-12-01,4974,2021-12-10,2021-12-16
customer_1059,bill_2021-12-01,12255,2021-12-10,2022-01-26
customer_1060,bill_2021-12-01,12990,2021-12-10,2022-02-03
customer_1061,bill_2021-12-01,1800,2021-12-10,2022-01-27
customer_1062,bill_2021-12-01,7254,2021-12-10,2022-03-25
customer_1063,bill_2021-12-01,4950,2021-12-10,2021-12-16
customer_1064,bill_2021-12-01,33476,2021-12-10,2021-12-16
customer_1065,bill_2021-12-01,2522,2021-12-10,2022-01-21
customer_1066,bill_2021-12-01,980,2021-12-10,2022-01-25
customer_1067,bill_2021-12-01,15991,2021-12-10,2022-01-20
customer_1068,bill_2021-12-01,27450,2021-12-10,2022-01-19
customer_1069,bill_2021-12-01,1535,2021-12-10,2021-12-28
customer_1070,bill_2021-12-01,2929,2021-12-10,2022-02-03
customer_1071,bill_2021-12-01,1937,2021-12-10,
customer_1072,bill_2021-12-01,1245,2021-12-10,2022-03-24
customer_1073,bill_2021-12-01,1947,2021-12-10,2022-01-25
customer_1074,bill_2021-12-01,559,2021-12-10,2022-01-11
customer_1075,bill_2021-12-01,5524,2021-12-10,
customer_1076,bill_2021-12-01,700,2021-12-10,2022-01-20
customer_1077,bill_2021-12-01,1600,2021-12-10,2021-12-22
customer_1078,bill_2021-12-01,1540,2021-12-10,2021-12-16
customer_1079,bill_2021-12-01,4138,2021-12-10,2021-12-25
customer_1080,bill_2021-12-01,18868,2021-12-10,2021-12-16
customer_1081,bill_2021-12-01,2470,2021-12-10,2022-02-02
customer_1082,bill_2021-12-01,16138,2021-12-10,2021-12-24
customer_1083,bill_2021-12-01,4160,2021-12-10,2021-12-18
customer_1084,bill_2021-12-01,17566,2021-12-10,2021-12-27
customer_1085,bill_2021-12-01,17068,2021-12-10,
customer_1086,bill_2021-12-01,33549,2021-12-10,2021-12-24
customer_1087,bill_2021-12-01,3630,2021-12-10,2022-01-04
customer_1088,bill_2021-12-01,1980,2021-12-10,2022-01-24
customer_1089,bill_2021-12-01,19800,2021-12-10,2021-12-21
customer_1090,bill_2021-12-01,505,2021-12-10,2022-02-09
customer_1091,bill_2021-12-01,9141,2021-12-10,2022-01-04
customer_1092,bill_2021-12-01,5960,2021-12-10,2021-12-20
customer_1093,bill_2021-12-01,7086,2021-12-10,2022-01-11
customer_1094,bill_2021-12-01,2310,2021-12-10,2022-01-24
customer_1095,bill_2021-12-01,15840,2021-12-10,2022-03-03
customer_1096,bill_2021-12-01,12355,2021-12-10,2022-01-21
customer_1097,bill_2021-12-01,2740,2021-12-10,2021-12-30
customer_1098,bill_2021-12-01,13790,2021-12-10,2022-01-28
customer_1099,bill_2021-12-01,11500,2021-12-10,2021-12-24
customer_1100,bill_2021-12-01,2640,2021-12-10,
customer_1101,bill_2021-12-01,3,2021-12-10,2021-12-25
customer_1102,bill_2021-12-01,2745,2021-12-10,2021-12-16
customer_1103,bill_2021-12-01,1000,2021-12-10,2022-01-20
customer_1104,bill_2021-12-01,5094,2021-12-10,2022-03-22
customer_1105,bill_2021-12-01,1709,2021-12-10,2022-01-07
customer_1106,bill_2021-12-01,11012,2021-12-10,2022-01-25
customer_1107,bill_2021-12-01,9109,2021-12-10,2022-01-26
customer_1108,bill_2021-12-01,10336,2021-12-10,
customer_1109,bill_2021-12-01,5930,2021-12-10,2022-01-11
customer_1110,bill_2021-12-01,1404,2021-12-10,2022-01-31
customer_1111,bill_2021-12-01,1150,2021-12-10,2021-12-16
customer_1112,bill_2021-12-01,9292,2021-12-10,2021-12-30
customer_1113,bill_2021-12-01,1865,2021-12-10,
customer_1114,bill_2021-12-01,2517,2021-12-10,2021-12-17
customer_1115,bill_2021-12-01,2250,2021-12-10,2022-02-02
customer_1116,bill_2021-12-01,4181,2021-12-10,2021-12-24
customer_1117,bill_2021-12-01,5970,2021-12-10,2022-03-23
customer_1118,bill_2021-12-01,19388,2021-12-10,2022-01-04
customer_1119,bill_2021-12-01,7800,2021-12-10,2022-02-25
customer_1120,bill_2021-12-01,1500,2021-12-10,2022-01-09
customer_1121,bill_2021-12-01,7059,2021-12-10,2022-01-22
customer_1122,bill_2021-12-01,2612,2021-12-10,
customer_1123,bill_2021-12-01,580,2021-12-10,2021-12-31
customer_1124,bill_2021-12-01,5979,2021-12-10,2021-12-26
customer_1125,bill_2021-12-01,2039,2021-12-10,
customer_1126,bill_2021-12-01,6837,2021-12-10,2021-12-20
customer_1127,bill_2021-12-01,815,2021-12-10,2022-01-28
customer_1128,bill_2021-12-01,3568,2021-12-10,2022-01-11
customer_1129,bill_2021-12-01,4813,2021-12-10,2022-01-04
customer_1130,bill_2021-12-01,3300,2021-12-10,2022-01-19
customer_1131,bill_2021-12-01,4000,2021-12-10,
customer_1132,bill_2021-12-01,150,2021-12-10,2021-12-28
customer_1133,bill_2021-12-01,112264,2021-12-10,2021-12-30
customer_1134,bill_2021-12-01,11495,2021-12-10,2021-12-30
customer_1135,bill_2021-12-01,134,2021-12-10,2021-12-20
customer_1136,bill_2021-12-01,7726,2021-12-10,2022-01-18
customer_1137,bill_2021-12-01,914,2021-12-10,
customer_1138,bill_2021-12-01,2563,2021-12-10,2022-01-12
customer_1139,bill_2021-12-01,22914,2021-12-10,2021-12-18
customer_1140,bill_2021-12-01,8349,2021-12-10,2022-02-25
customer_1141,bill_2021-12-01,1600,2021-12-10,2021-12-23
customer_1142,bill_2021-12-01,3597,2021-12-10,2022-02-16
customer_1143,bill_2021-12-01,980,2021-12-10,2022-01-06
customer_1144,bill_2021-12-01,2812,2021-12-10,2022-01-06
customer_1145,bill_2021-12-01,6702,2021-12-10,2021-12-17
customer_1146,bill_2021-12-01,18044,2021-12-10,2022-01-11
customer_1147,bill_2021-12-01,10440,2021-12-10,2022-01-31
customer_1148,bill_2021-12-01,8996,2021-12-10,2022-04-05
customer_1149,bill_2021-12-01,6230,2021-12-10,2022-04-01
customer_1150,bill_2021-12-01,7141,2021-12-10,2021-12-20
customer_1151,bill_2021-12-01,15823,2021-12-10,2021-12-18
customer_1152,bill_2021-12-01,4718,2021-12-10,2021-12-30
customer_1153,bill_2021-12-01,10545,2021-12-10,2022-03-11
customer_1154,bill_2021-12-01,16400,2021-12-10,2022-01-27
customer_1155,bill_2021-12-01,4378,2021-12-10,2021-12-20
customer_1156,bill_2021-12-01,3719,2021-12-10,2021-12-16
customer_1157,bill_2021-12-01,300,2021-12-10,
customer_1158,bill_2021-12-01,12600,2021-12-10,
customer_1159,bill_2021-12-01,4980,2021-12-10,2021-12-18
customer_1160,bill_2021-12-01,6600,2021-12-10,2021-12-20
customer_1161,bill_2021-12-01,5703,2021-12-10,2022-01-16
customer_1162,bill_2021-12-01,21945,2021-12-10,2022-01-31
customer_1163,bill_2021-12-01,770,2021-12-10,
customer_1164,bill_2021-12-01,29800,2021-12-10,2022-01-03
customer_1165,bill_2021-12-01,3699,2021-12-10,2021-12-16
customer_1166,bill_2021-12-01,10397,2021-12-10,2022-03-19
customer_1167,bill_2021-12-01,1100,2021-12-10,2021-12-22
customer_1168,bill_2021-12-01,4665,2021-12-10,2022-01-25
customer_1169,bill_2021-12-01,330,2021-12-10,2022-01-19
customer_1170,bill_2021-12-01,15395,2021-12-10,
customer_1171,bill_2021-12-01,18662,2021-12-10,2021-12-29
customer_1172,bill_2021-12-01,5550,2021-12-10,2021-12-20
customer_1173,bill_2021-12-01,3399,2021-12-10,2022-02-02
customer_1174,bill_2021-12-01,6970,2021-12-10,2021-12-21
customer_1175,bill_2021-12-01,27333,2021-12-10,2021-12-27
customer_1176,bill_2021-12-01,6631,2021-12-10,2022-01-16
customer_1177,bill_2021-12-01,1200,2021-12-10,2022-01-25
customer_1178,bill_2021-12-01,4770,2021-12-10,2021-12-20
customer_1179,bill_2021-12-01,41236,2021-12-10,2021-12-20
customer_1180,bill_2021-12-01,14399,2021-12-10,2021-12-24
customer_1181,bill_2021-12-01,21177,2021-12-10,2022-04-07
customer_1182,bill_2021-12-01,2000,2021-12-10,2022-01-04
customer_1183,bill_2021-12-01,2981,2021-12-10,2022-01-01
customer_1184,bill_2021-12-01,6938,2021-12-10,2022-01-27
customer_1185,bill_2021-12-01,16692,2021-12-10,2022-01-19
customer_1186,bill_2021-12-01,1512,2021-12-10,2021-12-16
customer_1187,bill_2021-12-01,12037,2021-12-10,
customer_1188,bill_2021-12-01,15680,2021-12-10,2021-12-20
customer_1189,bill_2021-12-01,15255,2021-12-10,2021-12-24
customer_1190,bill_2021-12-01,24420,2021-12-10,2022-03-01
customer_1191,bill_2021-12-01,3700,2021-12-10,2022-01-18
customer_1192,bill_2021-12-01,980,2021-12-10,2022-01-11
customer_1193,bill_2021-12-01,4900,2021-12-10,
customer_1194,bill_2021-12-01,3152,2021-12-10,2022-01-10
customer_1195,bill_2021-12-01,2500,2021-12-10,2021-12-18
customer_1196,bill_2021-12-01,26400,2021-12-10,2022-01-06
customer_1197,bill_2021-12-01,12200,2021-12-10,2022-04-04
customer_1198,bill_2021-12-01,5980,2021-12-10,2021-12-27
customer_1199,bill_2021-12-01,35000,2021-12-10,2022-01-27
customer_1200,bill_2021-12-01,2750,2021-12-10,2021-12-20
customer_1201,bill_2021-12-01,2999,2021-12-10,2021-12-21
customer_1202,bill_2021-12-01,6593,2021-12-10,2022-01-25
customer_1203,bill_2021-12-01,1498,2021-12-10,2022-01-20
customer_1204,bill_2021-12-01,13200,2021-12-10,2021-12-25
customer_1205,bill_2021-12-01,9010,2021-12-10,2021-12-22
customer_1206,bill_2021-12-01,6725,2021-12-10,2021-12-18
customer_1207,bill_2021-12-01,448,2021-12-10,2021-12-19
customer_1208,bill_2021-12-01,3979,2021-12-10,2021-12-18
customer_1209,bill_2021-12-01,500,2021-12-10,2022-01-03
customer_1210,bill_2021-12-01,4276,2021-12-10,2021-12-16
customer_1211,bill_2021-12-01,3811,2021-12-10,2021-12-20
customer_1212,bill_2021-12-01,698,2021-12-10,2022-01-07
customer_1213,bill_2021-12-01,4000,2021-12-10,2021-12-16
customer_1214,bill_2021-12-01,8107,2021-12-10,2021-12-27
customer_1215,bill_2021-12-01,919,2021-12-10,2022-01-25
customer_1216,bill_2021-12-01,2156,2021-12-10,2021-12-16
customer_1217,bill_2021-12-01,20500,2021-12-10,2021-12-16
customer_1218,bill_2021-12-01,2793,2021-12-10,2022-03-24
customer_1219,bill_2021-12-01,25428,2021-12-10,2022-03-02
customer_1220,bill_2021-12-01,3468,2021-12-10,2021-12-31
customer_1221,bill_2021-12-01,1650,2021-12-10,2021-12-18
customer_1222,bill_2021-12-01,12664,2021-12-10,2022-01-16
customer_1223,bill_2021-12-01,8596,2021-12-10,2021-12-21
customer_1224,bill_2021-12-01,1880,2021-12-10,2022-03-23
customer_1225,bill_2021-12-01,6072,2021-12-10,2022-01-07
customer_1226,bill_2021-12-01,11554,2021-12-10,2021-12-20
customer_1227,bill_2021-12-01,18500,2021-12-10,2022-04-05
customer_1228,bill_2021-12-01,4370,2021-12-10,2021-12-16
customer_1229,bill_2021-12-01,4360,2021-12-10,2022-01-16
customer_1230,bill_2021-12-01,29700,2021-12-10,2022-01-27
customer_1231,bill_2021-12-01,16640,2021-12-10,2022-03-29
customer_1232,bill_2021-12-01,4224,2021-12-10,2022-01-05
customer_1233,bill_2021-12-01,6057,2021-12-10,
customer_1234,bill_2021-12-01,2382,2021-12-10,2022-01-24
customer_1235,bill_2021-12-01,9350,2021-12-10,2021-12-24
customer_1236,bill_2021-12-01,5536,2021-12-10,2022-01-03
customer_1237,bill_2021-12-01,347,2021-12-10,2022-01-15
customer_1238,bill_2021-12-01,2000,2021-12-10,
customer_1239,bill_2021-12-01,1870,2021-12-10,2021-12-17
customer_1240,bill_2021-12-01,6389,2021-12-10,2021-12-23
customer_1241,bill_2021-12-01,12390,2021-12-10,2021-12-20
customer_1242,bill_2021-12-01,10110,2021-12-10,
customer_1243,bill_2021-12-01,5681,2021-12-10,2021-12-23
customer_1244,bill_2021-12-01,5707,2021-12-10,2022-01-07
customer_1245,bill_2021-12-01,15960,2021-12-10,2022-01-04
customer_1246,bill_2021-12-01,16499,2021-12-10,2021-12-16
customer_1247,bill_2021-12-01,2973,2021-12-10,2022-01-20
customer_1248,bill_2021-12-01,13880,2021-12-10,2021-12-30
customer_1249,bill_2021-12-01,500,2021-12-10,2021-12-16
customer_1250,bill_2021-12-01,7495,2021-12-10,2022-01-02
customer_1251,bill_2021-12-01,27427,2021-12-10,2022-01-07
customer_1252,bill_2021-12-01,9226,2021-12-10,2021-12-16
customer_1253,bill_2021-12-01,5731,2021-12-10,2022-01-25
customer_1254,bill_2021-12-01,15513,2021-12-10,2021-12-17
customer_1255,bill_2021-12-01,14256,2021-12-10,2022-04-01
customer_1256,bill_2021-12-01,23825,2021-12-10,2022-01-02
customer_1257,bill_2021-12-01,2941,2021-12-10,2021-12-21
customer_1258,bill_2021-12-01,7920,2021-12-10,
customer_1259,bill_2021-12-01,2720,2021-12-10,2022-01-28
customer_1260,bill_2021-12-01,550,2021-12-10,
customer_1261,bill_2021-12-01,7000,2021-12-10,2021-12-16
customer_1262,bill_2021-12-01,900,2021-12-10,2021-12-16
customer_1263,bill_2021-12-01,53421,2021-12-10,
customer_1264,bill_2021-12-01,6200,2021-12-10,2022-03-30
customer_1265,bill_2021-12-01,9845,2021-12-10,2021-12-30
customer_1266,bill_2021-12-01,10717,2021-12-10,2022-01-13
customer_1267,bill_2021-12-01,6560,2021-12-10,2021-12-19
customer_1268,bill_2021-12-01,382,2021-12-10,2022-01-21
customer_1269,bill_2021-12-01,8300,2021-12-10,
customer_1270,bill_2021-12-01,2754,2021-12-10,2021-12-20
customer_1271,bill_2021-12-01,4600,2021-12-10,2022-03-28
customer_1272,bill_2021-12-01,2871,2021-12-10,2022-01-06
customer_1273,bill_2021-12-01,6500,2021-12-10,2021-12-21
customer_1274,bill_2021-12-01,6100,2021-12-10,2022-03-24
customer_1275,bill_2021-12-01,3465,2021-12-10,
customer_1276,bill_2021-12-01,12474,2021-12-10,2022-01-10
customer_1277,bill_2021-12-01,6912,2021-12-10,2022-01-25
customer_1278,bill_2021-12-01,13985,2021-12-10,2022-01-05
customer_1279,bill_2021-12-01,4452,2021-12-10,2022-02-02
customer_1280,bill_2021-12-01,1357,2021-12-10,2022-01-20
customer_1281,bill_2021-12-01,2725,2021-12-10,
customer_1282,bill_2021-12-01,2356,2021-12-10,2022-02-01
customer_1283,bill_2021-12-01,5500,2021-12-10,2021-12-20
customer_1284,bill_2021-12-01,30,2021-12-10,
customer_1285,bill_2021-12-01,1530,2021-12-10,2022-01-25
customer_1286,bill_2021-12-01,7844,2021-12-10,2021-12-23
customer_1287,bill_2021-12-01,14840,2021-12-10,2022-01-28
customer_1288,bill_2021-12-01,1242,2021-12-10,2021-12-19
customer_1289,bill_2021-12-01,18400,2021-12-10,2022-01-28
customer_1290,bill_2021-12-01,999,2021-12-10,2022-01-11
customer_1291,bill_2021-12-01,6889,2021-12-10,2021-12-23
customer_1292,bill_2021-12-01,5673,2021-12-10,2021-12-16
customer_1293,bill_2021-12-01,3800,2021-12-10,2022-01-19
customer_1294,bill_2021-12-01,2659,2021-12-10,2022-02-25
customer_1295,bill_2021-12-01,3000,2021-12-10,2021-12-20
customer_1296,bill_2021-12-01,10339,2021-12-10,
customer_1297,bill_2021-12-01,7833,2021-12-10,2021-12-19
customer_1298,bill_2021-12-01,10767,2021-12-10,2022-01-16
customer_1299,bill_2021-12-01,27248,2021-12-10,2021-12-17
customer_1300,bill_2021-12-01,5000,2021-12-10,2021-12-20
customer_1301,bill_2021-12-01,8410,2021-12-10,2022-04-08
customer_1302,bill_2021-12-01,2780,2021-12-10,2022-01-20
customer_1303,bill_2021-12-01,7025,2021-12-10,2021-12-16
customer_1304,bill_2021-12-01,13195,2021-12-10,
customer_1305,bill_2021-12-01,15996,2021-12-10,2021-12-16
customer_1306,bill_2021-12-01,8743,2021-12-10,2021-12-21
customer_1307,bill_2021-12-01,12447,2021-12-10,2022-01-06
customer_1308,bill_2021-12-01,2694,2021-12-10,2022-01-14
customer_1309,bill_2021-12-01,12210,2021-12-10,
customer_1310,bill_2021-12-01,5890,2021-12-10,2022-02-08
customer_1311,bill_2021-12-01,5780,2021-12-10,2022-03-29
customer_1312,bill_2021-12-01,4982,2021-12-10,2022-03-24
customer_1313,bill_2021-12-01,4927,2021-12-10,2022-02-28
customer_1314,bill_2021-12-01,5772,2021-12-10,2021-12-20
customer_1315,bill_2021-12-01,4633,2021-12-10,
customer_1316,bill_2021-12-01,50041,2021-12-10,2021-12-20
customer_1317,bill_2021-12-01,10500,2021-12-10,
customer_1318,bill_2021-12-01,500,2021-12-10,2021-12-19
customer_1319,bill_2021-12-01,16565,2021-12-10,2022-01-07
customer_1320,bill_2021-12-01,5760,2021-12-10,2021-12-28
customer_1321,bill_2021-12-01,8269,2021-12-10,2021-12-16
customer_1322,bill_2021-12-01,4023,2021-12-10,2022-03-21
customer_1323,bill_2021-12-01,3260,2021-12-10,
customer_1324,bill_2021-12-01,89,2021-12-10,
customer_1325,bill_2021-12-01,4914,2021-12-10,2021-12-24
customer_1326,bill_2021-12-01,5480,2021-12-10,2022-01-13
customer_1327,bill_2021-12-01,2732,2021-12-10,2021-12-16
customer_1328,bill_2021-12-01,3910,2021-12-10,2021-12-21
customer_1329,bill_2021-12-01,1544,2021-12-10,2022-01-01
customer_1330,bill_2021-12-01,10661,2021-12-10,2021-12-20
customer_1331,bill_2021-12-01,7598,2021-12-10,2021-12-22
customer_1332,bill_2021-12-01,16500,2021-12-10,2021-12-21
customer_1333,bill_2021-12-01,13341,2021-12-10,
customer_1334,bill_2021-12-01,3328,2021-12-10,
customer_1335,bill_2021-12-01,2291,2021-12-10,2022-01-24
customer_1336,bill_2021-12-01,3428,2021-12-10,2021-12-20
customer_1337,bill_2021-12-01,3500,2021-12-10,2022-04-05
customer_1338,bill_2021-12-01,5155,2021-12-10,2021-12-20
customer_1339,bill_2021-12-01,500,2021-12-10,2022-01-07
customer_1340,bill_2021-12-01,8898,2021-12-10,
customer_1341,bill_2021-12-01,15261,2021-12-10,
customer_1342,bill_2021-12-01,6931,2021-12-10,
customer_1343,bill_2021-12-01,1540,2021-12-10,2021-12-20
customer_1344,bill_2021-12-01,44450,2021-12-10,
customer_1345,bill_2021-12-01,3000,2021-12-10,
customer_1346,bill_2021-12-01,6119,2021-12-10,2022-01-31
customer_1347,bill_2021-12-01,23940,2021-12-10,2021-12-20
customer_1348,bill_2021-12-01,16790,2021-12-10,
customer_1349,bill_2021-12-01,3500,2021-12-10,2022-01-21
customer_1350,bill_2021-12-01,4900,2021-12-10,2021-12-16
customer_1351,bill_2021-12-01,1256,2021-12-10,2022-01-03
customer_1352,bill_2021-12-01,17930,2021-12-10,2022-03-16
customer_1353,bill_2021-12-01,14026,2021-12-10,2021-12-28
customer_1354,bill_2021-12-01,9190,2021-12-10,2022-03-28
customer_1355,bill_2021-12-01,21400,2021-12-10,2021-12-21
customer_1356,bill_2021-12-01,5446,2021-12-10,
customer_1357,bill_2021-12-01,8847,2021-12-10,2021-12-21
customer_1358,bill_2021-12-01,3960,2021-12-10,2022-01-20
customer_1359,bill_2021-12-01,55080,2021-12-10,2022-03-22
customer_1360,bill_2021-12-01,5500,2021-12-10,2022-01-07
customer_1361,bill_2021-12-01,1000,2021-12-10,2022-01-25
customer_1362,bill_2021-12-01,6790,2021-12-10,2022-02-09
customer_1363,bill_2021-12-01,5190,2021-12-10,2021-12-16
customer_1364,bill_2021-12-01,5550,2021-12-10,2021-12-25
customer_1365,bill_2021-12-01,6390,2021-12-10,2021-12-30
customer_1366,bill_2021-12-01,5599,2021-12-10,2022-01-21
customer_1367,bill_2021-12-01,15265,2021-12-10,2021-12-25
customer_1368,bill_2021-12-01,5584,2021-12-10,2022-01-24
customer_1369,bill_2021-12-01,11594,2021-12-10,2022-01-07
customer_1370,bill_2021-12-01,27718,2021-12-10,2022-01-20
customer_1371,bill_2021-12-01,2354,2021-12-10,
customer_1372,bill_2021-12-01,6200,2021-12-10,
customer_1373,bill_2021-12-01,13500,2021-12-10,2022-02-23
customer_1374,bill_2021-12-01,6219,2021-12-10,
customer_1375,bill_2021-12-01,5230,2021-12-10,2022-02-22
customer_1376,bill_2021-12-01,10400,2021-12-10,2022-02-11
customer_1377,bill_2021-12-01,10099,2021-12-10,2021-12-21
customer_1378,bill_2021-12-01,7600,2021-12-10,2022-01-26
customer_1379,bill_2021-12-01,550,2021-12-10,2022-04-01
customer_1380,bill_2021-12-01,2740,2021-12-10,2022-02-07
customer_1381,bill_2021-12-01,9600,2021-12-10,2021-12-18
customer_1382,bill_2021-12-01,1067,2021-12-10,2021-12-23
customer_1383,bill_2021-12-01,11580,2021-12-10,2021-12-24
customer_1384,bill_2021-12-01,17116,2021-12-10,2022-01-28
customer_1385,bill_2021-12-01,10784,2021-12-10,2021-12-23
customer_1386,bill_2021-12-01,5790,2021-12-10,2021-12-22
customer_1387,bill_2021-12-01,980,2021-12-10,2022-01-10
customer_1388,bill_2021-12-01,5712,2021-12-10,2021-12-22
customer_1389,bill_2021-12-01,4400,2021-12-10,2021-12-16
customer_1390,bill_2021-12-01,1889,2021-12-10,2022-01-28
customer_1391,bill_2021-12-01,2600,2021-12-10,2022-01-07
customer_1392,bill_2021-12-01,3950,2021-12-10,2022-01-12
customer_1393,bill_2021-12-01,6952,2021-12-10,2021-12-19
customer_1394,bill_2021-12-01,8236,2021-12-10,2022-01-03
customer_1395,bill_2021-12-01,1710,2021-12-10,2021-12-23
customer_1396,bill_2021-12-01,300,2021-12-10,2021-12-17
customer_1397,bill_2021-12-01,11550,2021-12-10,2022-01-12
customer_1398,bill_2021-12-01,1520,2021-12-10,
customer_1399,bill_2021-12-01,1600,2021-12-10,
customer_1400,bill_2021-12-01,32785,2021-12-10,2021-12-21
customer_1401,bill_2021-12-01,4480,2021-12-10,2022-03-23
customer_1402,bill_2021-12-01,17944,2021-12-10,2021-12-23
customer_1403,bill_2021-12-01,2000,2021-12-10,
customer_1404,bill_2021-12-01,14580,2021-12-10,
customer_1405,bill_2021-12-01,1703,2021-12-10,2021-12-21
customer_1406,bill_2021-12-01,12749,2021-12-10,2021-12-20
customer_1407,bill_2021-12-01,27199,2021-12-10,
customer_1408,bill_2021-12-01,4800,2021-12-10,2021-12-23
customer_1409,bill_2021-12-01,34017,2021-12-10,2021-12-26
customer_1410,bill_2021-12-01,2399,2021-12-10,
customer_1411,bill_2021-12-01,7903,2021-12-10,2021-12-16
customer_1412,bill_2021-12-01,42635,2021-12-10,2021-12-16
customer_1413,bill_2021-12-01,4500,2021-12-10,2022-01-08
customer_1414,bill_2021-12-01,9310,2021-12-10,2021-12-16
customer_1415,bill_2021-12-01,10733,2021-12-10,2022-01-18
customer_1416,bill_2021-12-01,3568,2021-12-10,2022-01-06
customer_1417,bill_2021-12-01,1080,2021-12-10,2022-02-16
customer_1418,bill_2021-12-01,41674,2021-12-10,2021-12-20
customer_1419,bill_2021-12-01,35721,2021-12-10,2022-01-05
customer_1420,bill_2021-12-01,4565,2021-12-10,2022-01-26
customer_1421,bill_2021-12-01,2800,2021-12-10,
customer_1422,bill_2021-12-01,2400,2021-12-10,2022-02-03
customer_1423,bill_2021-12-01,184000,2021-12-10,2022-01-07
customer_1424,bill_2021-12-01,17600,2021-12-10,2022-01-26
customer_1425,bill_2021-12-01,21667,2021-12-10,2022-02-17
customer_1426,bill_2021-12-01,32800,2021-12-10,2022-01-25
customer_1427,bill_2021-12-01,4026,2021-12-10,2022-01-25
customer_1428,bill_2021-12-01,5204,2021-12-10,2022-03-25
customer_1429,bill_2021-12-01,3000,2021-12-10,2022-03-31
customer_1430,bill_2021-12-01,5000,2021-12-10,2021-12-25
customer_1431,bill_2021-12-01,2502,2021-12-10,2021-12-24
customer_1432,bill_2021-12-01,3890,2021-12-10,
customer_1433,bill_2021-12-01,21959,2021-12-10,2022-01-25
customer_1434,bill_2021-12-01,5500,2021-12-10,2021-12-27
customer_1435,bill_2021-12-01,5300,2021-12-10,2022-03-15
customer_1436,bill_2021-12-01,2298,2021-12-10,2021-12-16
customer_1437,bill_2021-12-01,3627,2021-12-10,
customer_1438,bill_2021-12-01,3080,2021-12-10,2022-01-26
customer_1439,bill_2021-12-01,11253,2021-12-10,
customer_1440,bill_2021-12-01,1140,2021-12-10,2021-12-31
customer_1441,bill_2021-12-01,385,2021-12-10,2022-01-25
customer_1442,bill_2021-12-01,8550,2021-12-10,2022-01-17
customer_1443,bill_2021-12-01,9523,2021-12-10,2022-01-12
customer_1444,bill_2021-12-01,13731,2021-12-10,2022-01-27
customer_1445,bill_2021-12-01,20339,2021-12-10,
customer_1446,bill_2021-12-01,4092,2021-12-10,2022-01-12
customer_1447,bill_2021-12-01,3574,2021-12-10,2021-12-25
customer_1448,bill_2021-12-01,14278,2021-12-10,2022-03-22
customer_1449,bill_2021-12-01,9900,2021-12-10,2022-02-01
customer_1450,bill_2021-12-01,5500,2021-12-10,2021-12-19
customer_1451,bill_2021-12-01,1120,2021-12-10,2022-01-04
customer_1452,bill_2021-12-01,1000,2021-12-10,2021-12-19
customer_1453,bill_2021-12-01,60099,2021-12-10,
customer_1454,bill_2021-12-01,2560,2021-12-10,
customer_1455,bill_2021-12-01,4840,2021-12-10,2021-12-23
customer_1456,bill_2021-12-01,3827,2021-12-10,2021-12-21
customer_1457,bill_2021-12-01,8330,2021-12-10,2021-12-16
customer_1458,bill_2021-12-01,11128,2021-12-10,2021-12-16
customer_1459,bill_2021-12-01,12289,2021-12-10,2022-01-26
customer_1460,bill_2021-12-01,2256,2021-12-10,2022-03-25
customer_1461,bill_2021-12-01,4928,2021-12-10,2022-03-24
customer_1462,bill_2021-12-01,2300,2021-12-10,
customer_1463,bill_2021-12-01,8075,2021-12-10,2021-12-22
customer_1464,bill_2021-12-01,7450,2021-12-10,2022-01-25
customer_1465,bill_2021-12-01,11277,2021-12-10,2021-12-22
customer_1466,bill_2021-12-01,2784,2021-12-10,2021-12-16
customer_1467,bill_2021-12-01,2480,2021-12-10,2021-12-20
customer_1468,bill_2021-12-01,27054,2021-12-10,2021-12-16
customer_1469,bill_2021-12-01,11027,2021-12-10,2022-01-04
customer_1470,bill_2021-12-01,1688,2021-12-10,2022-04-01
customer_1471,bill_2021-12-01,440,2021-12-10,2021-12-31
customer_1472,bill_2021-12-01,290,2021-12-10,2021-12-22
customer_1473,bill_2021-12-01,5497,2021-12-10,2021-12-30
customer_1474,bill_2021-12-01,3410,2021-12-10,2021-12-16
customer_1475,bill_2021-12-01,23370,2021-12-10,2021-12-17
customer_1476,bill_2021-12-01,2030,2021-12-10,
customer_1477,bill_2021-12-01,7681,2021-12-10,2022-01-26
customer_1478,bill_2021-12-01,3798,2021-12-10,2021-12-16
customer_1479,bill_2021-12-01,16730,2021-12-10,2021-12-20
customer_1480,bill_2021-12-01,5766,2021-12-10,2022-01-10
customer_1481,bill_2021-12-01,7100,2021-12-10,2022-02-08
customer_1482,bill_2021-12-01,1871,2021-12-10,2021-12-21
customer_1483,bill_2021-12-01,5500,2021-12-10,
customer_1484,bill_2021-12-01,13578,2021-12-10,2022-01-06
customer_1485,bill_2021-12-01,9150,2021-12-10,2021-12-28
customer_1486,bill_2021-12-01,2200,2021-12-10,2022-01-01
customer_1487,bill_2021-12-01,15100,2021-12-10,2021-12-22
customer_1488,bill_2021-12-01,8040,2021-12-10,2022-01-11
customer_1489,bill_2021-12-01,3079,2021-12-10,2022-01-25
customer_1490,bill_2021-12-01,2480,2021-12-10,2021-12-20
customer_1491,bill_2021-12-01,6211,2021-12-10,2021-12-23
customer_1492,bill_2021-12-01,2684,2021-12-10,2021-12-24
